Node1,Node2,Node3,Node4,Node5,Node6,Node7,Node8,Node9,Node10
2,2,2,2,2,2,2,1.9741125000000097,2,2
2,2,2,2,2,2,2,1.9738400000000098,2,2
2,2,2,2,2,2,2,1.97356750000001,2,2
2,2,2,2,2,2,2,1.97329500000001,2,2
2,2,2,2,2,2,2,1.9730225000000101,2,2
2,2,2,2,2,2,2,1.9727500000000102,2,2
2,2,2,2,2,2,2,1.9724775000000103,2,2
2,2,2,2,2,2,2,1.9722050000000104,2,2
2,2,2,2,2,2,2,1.9719325000000105,2,2
2,2,2,2,2,2,2,1.9716600000000106,2,2
2,2,2,2,2,2,2,1.9713875000000107,2,2
2,2,2,2,2,2,2,1.9711150000000108,2,2
2,2,2,2,2,2,2,1.970842500000011,2,2
2,2,2,2,2,2,2,1.970570000000011,2,2
2,2,2,2,2,2,2,1.9702975000000111,2,2
2,2,2,2,2,2,2,1.9700250000000112,2,2
2,2,2,2,2,2,2,1.9697525000000113,2,2
2,2,2,2,2,2,2,1.9694800000000114,2,2
2,2,2,2,2,2,2,1.9692075000000115,2,2
2,2,2,2,2,2,2,1.9689350000000116,2,2
2,2,2,2,2,2,2,1.9686625000000118,2,2
2,2,2,2,2,2,2,1.9683900000000119,2,2
2,2,2,2,2,2,2,1.968117500000012,2,2
2,2,2,2,2,2,2,1.967845000000012,2,2
2,2,2,2,2,2,2,1.9675725000000122,2,2
2,2,2,2,2,2,2,1.9673000000000123,2,2
2,2,2,2,2,2,2,1.9670275000000124,2,2
2,2,2,2,2,2,2,1.9667550000000125,2,2
2,2,2,2,2,2,2,1.9664825000000126,2,2
2,2,2,2,2,2,2,1.9662100000000127,2,2
2,2,2,2,2,2,2,1.9659375000000128,2,2
2,2,2,2,2,2,2,1.9656650000000129,2,2
2,2,2,2,2,2,2,1.965392500000013,2,2
2,2,2,2,2,2,2,1.965120000000013,2,2
2,2,2,2,2,2,2,1.9648475000000132,2,2
2,2,2,2,2,2,2,1.9645750000000133,2,2
2,2,2,2,2,2,2,1.9643025000000134,2,2
2,2,2,2,2,2,2,1.9640300000000135,2,2
2,2,2,2,2,2,2,1.9637575000000136,2,2
2,2,2,2,2,2,2,1.9634850000000137,2,2
2,2,2,2,2,2,2,1.9632125000000138,2,2
2,2,2,2,2,2,2,1.962940000000014,2,2
2,2,2,2,2,2,2,1.962667500000014,2,2
2,2,2,2,2,2,2,1.962395000000014,2,2
2,2,2,2,2,2,2,1.9621225000000142,2,2
2,2,2,2,2,2,2,1.9618500000000143,2,2
2,2,2,2,2,2,2,1.9615775000000144,2,2
2,2,2,2,2,2,2,1.9613050000000145,2,2
2,2,2,2,2,2,2,1.9610325000000146,2,2
2,2,2,2,2,2,2,1.9607600000000147,2,2
2,2,2,2,2,2,2,1.9604875000000148,2,2
2,2,2,2,2,2,2,1.960215000000015,2,2
2,2,2,2,2,2,2,1.959942500000015,2,2
2,2,2,2,2,2,2,1.9596700000000151,2,2
2,2,2,2,2,2,2,1.9593975000000152,2,2
2,2,2,2,2,2,2,1.9591250000000153,2,2
2,2,2,2,2,2,2,1.9588525000000154,2,2
2,2,2,2,2,2,2,1.9585800000000155,2,2
2,2,2,2,2,2,2,1.9583075000000156,2,2
2,2,2,2,2,2,2,1.9580350000000157,2,2
2,2,2,2,2,2,2,1.9577625000000158,2,2
2,2,2,2,2,2,2,1.957490000000016,2,2
2,2,2,2,2,2,2,1.957217500000016,2,2
2,2,2,2,2,2,2,1.9569450000000161,2,2
2,2,2,2,2,2,2,1.9566725000000162,2,2
2,2,2,2,2,2,2,1.9564000000000163,2,2
2,2,2,2,2,2,2,1.9561275000000165,2,2
2,2,2,2,2,2,2,1.9558550000000166,2,2
2,2,2,2,2,2,2,1.9555825000000167,2,2
2,2,2,2,2,2,2,1.9553100000000168,2,2
2,2,2,2,2,2,2,1.9550375000000169,2,2
2,2,2,2,2,2,2,1.954765000000017,2,2
2,2,2,2,2,2,2,1.954492500000017,2,2
2,2,2,2,2,2,2,1.9542200000000172,2,2
2,2,2,2,2,2,2,1.9539475000000173,2,2
2,2,2,2,2,2,2,1.9536750000000174,2,2
2,2,2,2,2,2,2,1.9534025000000175,2,2
2,2,2,2,2,2,2,1.9531300000000176,2,2
2,2,2,2,2,2,2,1.9528575000000177,2,2
2,2,2,2,2,2,2,1.9525850000000178,2,2
2,2,2,2,2,2,2,1.9523125000000179,2,2
2,2,2,2,2,2,2,1.952040000000018,2,2
2,2,2,2,2,2,2,1.951767500000018,2,2
2,2,2,2,2,2,2,1.9514950000000182,2,2
2,2,2,2,2,2,2,1.9512225000000183,2,2
2,2,2,2,2,2,2,1.9509500000000184,2,2
2,2,2,2,2,2,2,1.9506775000000185,2,2
2,2,2,2,2,2,2,1.9504050000000186,2,2
2,2,2,2,2,2,2,1.9501325000000187,2,2
2,2,2,2,2,2,2,1.9498600000000188,2,2
2,2,2,2,2,2,2,1.949587500000019,2,2
2,2,2,2,2,2,2,1.949315000000019,2,2
2,2,2,2,2,2,2,1.949042500000019,2,2
2,2,2,2,2,2,2,1.9487700000000192,2,2
2,2,2,2,2,2,2,1.9484975000000193,2,2
2,2,2,2,2,2,2,1.9482250000000194,2,2
2,2,2,2,2,2,2,1.9479525000000195,2,2
2,2,2,2,2,2,2,1.9476800000000196,2,2
2,2,2,2,2,2,2,1.9474075000000197,2,2
2,2,2,2,2,2,2,1.9471350000000198,2,2
2,2,2,2,2,2,2,1.94686250000002,2,2
2,2,2,2,2,2,2,1.94659000000002,2,2
2,2,2,2,2,2,2,1.9463175000000201,2,2
2,2,2,2,2,2,2,1.9460450000000202,2,2
2,2,2,2,2,2,2,1.9457725000000203,2,2
2,2,2,2,2,2,2,1.9455000000000204,2,2
2,2,2,2,2,2,2,1.9452275000000205,2,2
2,2,2,2,2,2,2,1.9449550000000206,2,2
2,2,2,2,2,2,2,1.9446825000000207,2,2
2,2,2,2,2,2,2,1.9444100000000208,2,2
2,2,2,2,2,2,2,1.944137500000021,2,2
2,2,2,2,2,2,2,1.943865000000021,2,2
2,2,2,2,2,2,2,1.9435925000000212,2,2
2,2,2,2,2,2,2,1.9433200000000213,2,2
2,2,2,2,2,2,2,1.9430475000000214,2,2
2,2,2,2,2,2,2,1.9427750000000215,2,2
2,2,2,2,2,2,2,1.9425025000000216,2,2
2,2,2,2,2,2,2,1.9422300000000217,2,2
2,2,2,2,2,2,2,1.9419575000000218,2,2
2,2,2,2,2,2,2,1.9416850000000219,2,2
2,2,2,2,2,2,2,1.941412500000022,2,2
2,2,2,2,2,2,2,1.941140000000022,2,2
2,2,2,2,2,2,2,1.9408675000000222,2,2
2,2,2,2,2,2,2,1.9405950000000223,2,2
2,2,2,2,2,2,2,1.9403225000000224,2,2
2,2,2,2,2,2,2,1.9400500000000225,2,2
2,2,2,2,2,2,2,1.9397775000000226,2,2
2,2,2,2,2,2,2,1.9395050000000227,2,2
2,2,2,2,2,2,2,1.9392325000000228,2,2
2,2,2,2,2,2,2,1.9389600000000229,2,2
2,2,2,2,2,2,2,1.938687500000023,2,2
2,2,2,2,2,2,2,1.938415000000023,2,2
2,2,2,2,2,2,2,1.9381425000000232,2,2
2,2,2,2,2,2,2,1.9378700000000233,2,2
2,2,2,2,2,2,2,1.9375975000000234,2,2
2,2,2,2,2,2,2,1.9373250000000235,2,2
2,2,2,2,2,2,2,1.9370525000000236,2,2
2,2,2,2,2,2,2,1.9367800000000237,2,2
2,2,2,2,2,2,2,1.9365075000000238,2,2
2,2,2,2,2,2,2,1.936235000000024,2,2
2,2,2,2,2,2,2,1.935962500000024,2,2
2,2,2,2,2,2,2,1.9356900000000241,2,2
2,2,2,2,2,2,2,1.9354175000000242,2,2
2,2,2,2,2,2,2,1.9351450000000243,2,2
2,2,2,2,2,2,2,1.9348725000000244,2,2
2,2,2,2,2,2,2,1.9346000000000245,2,2
2,2,2,2,2,2,2,1.9343275000000246,2,2
2,2,2,2,2,2,2,1.9340550000000247,2,2
2,2,2,2,2,2,2,1.9337825000000248,2,2
2,2,2,2,2,2,2,1.933510000000025,2,2
2,2,2,2,2,2,2,1.933237500000025,2,2
2,2,2,2,2,2,2,1.9329650000000251,2,2
2,2,2,2,2,2,2,1.9326925000000252,2,2
2,2,2,2,2,2,2,1.9324200000000253,2,2
2,2,2,2,2,2,2,1.9321475000000254,2,2
2,2,2,2,2,2,2,1.9318750000000255,2,2
2,2,2,2,2,2,2,1.9316025000000256,2,2
2,2,2,2,2,2,2,1.9313300000000257,2,2
2,2,2,2,2,2,2,1.9310575000000259,2,2
2,2,2,2,2,2,2,1.930785000000026,2,2
2,2,2,2,2,2,2,1.930512500000026,2,2
2,2,2,2,2,2,2,1.9302400000000262,2,2
2,2,2,2,2,2,2,1.9299675000000263,2,2
2,2,2,2,2,2,2,1.9296950000000264,2,2
2,2,2,2,2,2,2,1.9294225000000265,2,2
2,2,2,2,2,2,2,1.9291500000000266,2,2
2,2,2,2,2,2,2,1.9288775000000267,2,2
2,2,2,2,2,2,2,1.9286050000000268,2,2
2,2,2,2,2,2,2,1.9283325000000269,2,2
2,2,2,2,2,2,2,1.928060000000027,2,2
2,2,2,2,2,2,2,1.927787500000027,2,2
2,2,2,2,2,2,2,1.9275150000000272,2,2
2,2,2,2,2,2,2,1.9272425000000273,2,2
2,2,2,2,2,2,2,1.9269700000000274,2,2
2,2,2,2,2,2,2,1.9266975000000275,2,2
2,2,2,2,2,2,2,1.9264250000000276,2,2
2,2,2,2,2,2,2,1.9261525000000277,2,2
2,2,2,2,2,2,2,1.9258800000000278,2,2
2,2,2,2,2,2,2,1.925607500000028,2,2
2,2,2,2,2,2,2,1.925335000000028,2,2
2,2,2,2,2,2,2,1.925062500000028,2,2
2,2,2,2,2,2,2,1.9247900000000282,2,2
2,2,2,2,2,2,2,1.9245175000000283,2,2
2,2,2,2,2,2,2,1.9242450000000284,2,2
2,2,2,2,2,2,2,1.9239725000000285,2,2
2,2,2,2,2,2,2,1.9237000000000286,2,2
2,2,2,2,2,2,2,1.9234275000000287,2,2
2,2,2,2,2,2,2,1.9231550000000288,2,2
2,2,2,2,2,2,2,1.922882500000029,2,2
2,2,2,2,2,2,2,1.922610000000029,2,2
2,2,2,2,2,2,2,1.9223375000000291,2,2
2,2,2,2,2,2,2,1.9220650000000292,2,2
2,2,2,2,2,2,2,1.9217925000000293,2,2
2,2,2,2,2,2,2,1.9215200000000294,2,2
2,2,2,2,2,2,2,1.9212475000000295,2,2
2,2,2,2,2,2,2,1.9209750000000296,2,2
2,2,2,2,2,2,2,1.9207025000000297,2,2
2,2,2,2,2,2,2,1.9204300000000298,2,2
2,2,2,2,2,2,2,1.92015750000003,2,2
2,2,2,2,2,2,2,1.91988500000003,2,2
2,2,2,2,2,2,2,1.9196125000000301,2,2
2,2,2,2,2,2,2,1.9193400000000302,2,2
2,2,2,2,2,2,2,1.9190675000000303,2,2
2,2,2,2,2,2,2,1.9187950000000304,2,2
2,2,2,2,2,2,2,1.9185225000000306,2,2
2,2,2,2,2,2,2,1.9182500000000307,2,2
2,2,2,2,2,2,2,1.9179775000000308,2,2
2,2,2,2,2,2,2,1.9177050000000309,2,2
2,2,2,2,2,2,2,1.917432500000031,2,2
2,2,2,2,2,2,2,1.917160000000031,2,2
2,2,2,2,2,2,2,1.9168875000000312,2,2
2,2,2,2,2,2,2,1.9166150000000313,2,2
2,2,2,2,2,2,2,1.9163425000000314,2,2
2,2,2,2,2,2,2,1.9160700000000315,2,2
2,2,2,2,2,2,2,1.9157975000000316,2,2
2,2,2,2,2,2,2,1.9155250000000317,2,2
2,2,2,2,2,2,2,1.9152525000000318,2,2
2,2,2,2,2,2,2,1.9149800000000319,2,2
2,2,2,2,2,2,2,1.914707500000032,2,2
2,2,2,2,2,2,2,1.914435000000032,2,2
2,2,2,2,2,2,2,1.9141625000000322,2,2
2,2,2,2,2,2,2,1.9138900000000323,2,2
2,2,2,2,2,2,2,1.9136175000000324,2,2
2,2,2,2,2,2,2,1.9133450000000325,2,2
2,2,2,2,2,2,2,1.9130725000000326,2,2
2,2,2,2,2,2,2,1.9128000000000327,2,2
2,2,2,2,2,2,2,1.9125275000000328,2,2
2,2,2,2,2,2,2,1.912255000000033,2,2
2,2,2,2,2,2,2,1.911982500000033,2,2
2,2,2,2,2,2,2,1.911710000000033,2,2
2,2,2,2,2,2,2,1.9114375000000332,2,2
2,2,2,2,2,2,2,1.9111650000000333,2,2
2,2,2,2,2,2,2,1.9108925000000334,2,2
2,2,2,2,2,2,2,1.9106200000000335,2,2
2,2,2,2,2,2,2,1.9103475000000336,2,2
2,2,2,2,2,2,2,1.9100750000000337,2,2
2,2,2,2,2,2,2,1.9098025000000338,2,2
2,2,2,2,2,2,2,1.909530000000034,2,2
2,2,2,2,2,2,2,1.909257500000034,2,2
2,2,2,2,2,2,2,1.9089850000000341,2,2
2,2,2,2,2,2,2,1.9087125000000342,2,2
2,2,2,2,2,2,2,1.9084400000000343,2,2
2,2,2,2,2,2,2,1.9081675000000344,2,2
2,2,2,2,2,2,2,1.9078950000000345,2,2
2,2,2,2,2,2,2,1.9076225000000346,2,2
2,2,2,2,2,2,2,1.9073500000000347,2,2
2,2,2,2,2,2,2,1.9070775000000348,2,2
2,2,2,2,2,2,2,1.906805000000035,2,2
2,2,2,2,2,2,2,1.906532500000035,2,2
2,2,2,2,2,2,2,1.9062600000000351,2,2
2,2,2,2,2,2,2,1.9059875000000353,2,2
2,2,2,2,2,2,2,1.9057150000000354,2,2
2,2,2,2,2,2,2,1.9054425000000355,2,2
2,2,2,2,2,2,2,1.9051700000000356,2,2
2,2,2,2,2,2,2,1.9048975000000357,2,2
2,2,2,2,2,2,2,1.9046250000000358,2,2
2,2,2,2,2,2,2,1.9043525000000359,2,2
2,2,2,2,2,2,2,1.904080000000036,2,2
2,2,2,2,2,2,2,1.903807500000036,2,2
2,2,2,2,2,2,2,1.9035350000000362,2,2
2,2,2,2,2,2,2,1.9032625000000363,2,2
2,2,2,2,2,2,2,1.9029900000000364,2,2
2,2,2,2,2,2,2,1.9027175000000365,2,2
2,2,2,2,2,2,2,1.9024450000000366,2,2
2,2,2,2,2,2,2,1.9021725000000367,2,2
2,2,2,2,2,2,2,1.9019000000000368,2,2
2,2,2,2,2,2,2,1.9016275000000369,2,2
2,2,2,2,2,2,2,1.901355000000037,2,2
2,2,2,2,2,2,2,1.901082500000037,2,2
2,2,2,2,2,2,2,1.9008100000000372,2,2
2,2,2,2,2,2,2,1.9005375000000373,2,2
2,2,2,2,2,2,2,1.9002650000000374,2,2
2,2,2,2,2,2,2,1.8999925000000375,2,2
2,2,2,2,2,2,2,1.8997200000000376,2,2
2,2,2,2,2,2,2,1.8994475000000377,2,2
2,2,2,2,2,2,2,1.8991750000000378,2,2
2,2,2,2,2,2,2,1.898902500000038,2,2
2,2,2,2,2,2,2,1.898630000000038,2,2
2,2,2,2,2,2,2,1.8983575000000381,2,2
2,2,2,2,2,2,2,1.8980850000000382,2,2
2,2,2,2,2,2,2,1.8978125000000383,2,2
2,2,2,2,2,2,2,1.8975400000000384,2,2
2,2,2,2,2,2,2,1.8972675000000385,2,2
2,2,2,2,2,2,2,1.8969950000000386,2,2
2,2,2,2,2,2,2,1.8967225000000387,2,2
2,2,2,2,2,2,2,1.8964500000000388,2,2
2,2,2,2,2,2,2,1.896177500000039,2,2
2,2,2,2,2,2,2,1.895905000000039,2,2
2,2,2,2,2,2,2,1.8956325000000391,2,2
2,2,2,2,2,2,2,1.8953600000000392,2,2
2,2,2,2,2,2,2,1.8950875000000393,2,2
2,2,2,2,2,2,2,1.8948150000000394,2,2
2,2,2,2,2,2,2,1.8945425000000395,2,2
2,2,2,2,2,2,2,1.8942700000000396,2,2
2,2,2,2,2,2,2,1.8939975000000397,2,2
2,2,2,2,2,2,2,1.8937250000000398,2,2
2,2,2,2,2,2,2,1.89345250000004,2,2
2,2,2,2,2,2,2,1.89318000000004,2,2
2,2,2,2,2,2,2,1.8929075000000402,2,2
2,2,2,2,2,2,2,1.8926350000000403,2,2
2,2,2,2,2,2,2,1.8923625000000404,2,2
2,2,2,2,2,2,2,1.8920900000000405,2,2
2,2,2,2,2,2,2,1.8918175000000406,2,2
2,2,2,2,2,2,2,1.8915450000000407,2,2
2,2,2,2,2,2,2,1.8912725000000408,2,2
2,2,2,2,2,2,2,1.8910000000000409,2,2
2,2,2,2,2,2,2,1.890727500000041,2,2
2,2,2,2,2,2,2,1.890455000000041,2,2
2,2,2,2,2,2,2,1.8901825000000412,2,2
2,2,2,2,2,2,2,1.8899100000000413,2,2
2,2,2,2,2,2,2,1.8896375000000414,2,2
2,2,2,2,2,2,2,1.8893650000000415,2,2
2,2,2,2,2,2,2,1.8890925000000416,2,2
2,2,2,2,2,2,2,1.8888200000000417,2,2
2,2,2,2,2,2,2,1.8885475000000418,2,2
2,2,2,2,2,2,2,1.888275000000042,2,2
2,2,2,2,2,2,2,1.888002500000042,2,2
2,2,2,2,2,2,2,1.887730000000042,2,2
2,2,2,2,2,2,2,1.8874575000000422,2,2
2,2,2,2,2,2,2,1.8871850000000423,2,2
2,2,2,2,2,2,2,1.8869125000000424,2,2
2,2,2,2,2,2,2,1.8866400000000425,2,2
2,2,2,2,2,2,2,1.8863675000000426,2,2
2,2,2,2,2,2,2,1.8860950000000427,2,2
2,2,2,2,2,2,2,1.8858225000000428,2,2
2,2,2,2,2,2,2,1.885550000000043,2,2
2,2,2,2,2,2,2,1.885277500000043,2,2
2,2,2,2,2,2,2,1.8850050000000431,2,2
2,2,2,2,2,2,2,1.8847325000000432,2,2
2,2,2,2,2,2,2,1.8844600000000433,2,2
2,2,2,2,2,2,2,1.8841875000000434,2,2
2,2,2,2,2,2,2,1.8839150000000435,2,2
2,2,2,2,2,2,2,1.8836425000000436,2,2
2,2,2,2,2,2,2,1.8833700000000437,2,2
2,2,2,2,2,2,2,1.8830975000000438,2,2
2,2,2,2,2,2,2,1.882825000000044,2,2
2,2,2,2,2,2,2,1.882552500000044,2,2
2,2,2,2,2,2,2,1.8822800000000441,2,2
2,2,2,2,2,2,2,1.8820075000000442,2,2
2,2,2,2,2,2,2,1.8817350000000443,2,2
2,2,2,2,2,2,2,1.8814625000000444,2,2
2,2,2,2,2,2,2,1.8811900000000445,2,2
2,2,2,2,2,2,2,1.8809175000000447,2,2
2,2,2,2,2,2,2,1.8806450000000448,2,2
2,2,2,2,2,2,2,1.8803725000000449,2,2
2,2,2,2,2,2,2,1.880100000000045,2,2
2,2,2,2,2,2,2,1.879827500000045,2,2
2,2,2,2,2,2,2,1.8795550000000452,2,2
2,2,2,2,2,2,2,1.8792825000000453,2,2
2,2,2,2,2,2,2,1.8790100000000454,2,2
2,2,2,2,2,2,2,1.8787375000000455,2,2
2,2,2,2,2,2,2,1.8784650000000456,2,2
2,2,2,2,2,2,2,1.8781925000000457,2,2
2,2,2,2,2,2,2,1.8779200000000458,2,2
2,2,2,2,2,2,2,1.8776475000000459,2,2
2,2,2,2,2,2,2,1.877375000000046,2,2
2,2,2,2,2,2,2,1.877102500000046,2,2
2,2,2,2,2,2,2,1.8768300000000462,2,2
2,2,2,2,2,2,2,1.8765575000000463,2,2
2,2,2,2,2,2,2,1.8762850000000464,2,2
2,2,2,2,2,2,2,1.8760125000000465,2,2
2,2,2,2,2,2,2,1.8757400000000466,2,2
2,2,2,2,2,2,2,1.8754675000000467,2,2
2,2,2,2,2,2,2,1.8751950000000468,2,2
2,2,2,2,2,2,2,1.874922500000047,2,2
2,2,2,2,2,2,2,1.874650000000047,2,2
2,2,2,2,2,2,2,1.874377500000047,2,2
2,2,2,2,2,2,2,1.8741050000000472,2,2
2,2,2,2,2,2,2,1.8738325000000473,2,2
2,2,2,2,2,2,2,1.8735600000000474,2,2
2,2,2,2,2,2,2,1.8732875000000475,2,2
2,2,2,2,2,2,2,1.8730150000000476,2,2
2,2,2,2,2,2,2,1.8727425000000477,2,2
2,2,2,2,2,2,2,1.8724700000000478,2,2
2,2,2,2,2,2,2,1.872197500000048,2,2
2,2,2,2,2,2,2,1.871925000000048,2,2
2,2,2,2,2,2,2,1.8716525000000481,2,2
2,2,2,2,2,2,2,1.8713800000000482,2,2
2,2,2,2,2,2,2,1.8711075000000483,2,2
2,2,2,2,2,2,2,1.8708350000000484,2,2
2,2,2,2,2,2,2,1.8705625000000485,2,2
2,2,2,2,2,2,2,1.8702900000000486,2,2
2,2,2,2,2,2,2,1.8700175000000487,2,2
2,2,2,2,2,2,2,1.8697450000000488,2,2
2,2,2,2,2,2,2,1.869472500000049,2,2
2,2,2,2,2,2,2,1.869200000000049,2,2
2,2,2,2,2,2,2,1.8689275000000491,2,2
2,2,2,2,2,2,2,1.8686550000000492,2,2
2,2,2,2,2,2,2,1.8683825000000494,2,2
2,2,2,2,2,2,2,1.8681100000000495,2,2
2,2,2,2,2,2,2,1.8678375000000496,2,2
2,2,2,2,2,2,2,1.8675650000000497,2,2
2,2,2,2,2,2,2,1.8672925000000498,2,2
2,2,2,2,2,2,2,1.8670200000000499,2,2
2,2,2,2,2,2,2,1.86674750000005,2,2
2,2,2,2,2,2,2,1.86647500000005,2,2
2,2,2,2,2,2,2,1.8662025000000502,2,2
2,2,2,2,2,2,2,1.8659300000000503,2,2
2,2,2,2,2,2,2,1.8656575000000504,2,2
2,2,2,2,2,2,2,1.8653850000000505,2,2
2,2,2,2,2,2,2,1.8651125000000506,2,2
2,2,2,2,2,2,2,1.8648400000000507,2,2
2,2,2,2,2,2,2,1.8645675000000508,2,2
2,2,2,2,2,2,2,1.8642950000000509,2,2
2,2,2,2,2,2,2,1.864022500000051,2,2
2,2,2,2,2,2,2,1.863750000000051,2,2
2,2,2,2,2,2,2,1.8634775000000512,2,2
2,2,2,2,2,2,2,1.8632050000000513,2,2
2,2,2,2,2,2,2,1.8629325000000514,2,2
2,2,2,2,2,2,2,1.8626600000000515,2,2
2,2,2,2,2,2,2,1.8623875000000516,2,2
2,2,2,2,2,2,2,1.8621150000000517,2,2
2,2,2,2,2,2,2,1.8618425000000518,2,2
2,2,2,2,2,2,2,1.861570000000052,2,2
2,2,2,2,2,2,2,1.861297500000052,2,2
2,2,2,2,2,2,2,1.861025000000052,2,2
2,2,2,2,2,2,2,1.8607525000000522,2,2
2,2,2,2,2,2,2,1.8604800000000523,2,2
2,2,2,2,2,2,2,1.8602075000000524,2,2
2,2,2,2,2,2,2,1.8599350000000525,2,2
2,2,2,2,2,2,2,1.8596625000000526,2,2
2,2,2,2,2,2,2,1.8593900000000527,2,2
2,2,2,2,2,2,2,1.8591175000000528,2,2
2,2,2,2,2,2,2,1.858845000000053,2,2
2,2,2,2,2,2,2,1.858572500000053,2,2
